"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2013-Q1","T1-2013",195.862,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2013-Q2","T2-2013",193.997,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2013-Q4","T4-2013",194.651,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2013-Q3","T3-2013",191.179,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2014","2014",194.394,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2014-Q2","T2-2014",194.404,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2014-Q1","T1-2014",192.268,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2014-Q4","T4-2014",193.961,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2014-Q3","T3-2014",196.945,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2015","2015",201.367,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2015-Q1","T1-2015",196.119,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2015-Q2","T2-2015",199.935,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2015-Q4","T4-2015",206.847,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2015-Q3","T3-2015",202.568,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2016","2016",197.389,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2016-Q2","T2-2016",198.647,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2016-Q1","T1-2016",198.265,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2016-Q4","T4-2016",201.344,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2016-Q3","T3-2016",191.303,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2017","2017",198.351,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2017-Q1","T1-2017",201.357,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2017-Q2","T2-2017",196.332,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2017-Q4","T4-2017",201.837,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2017-Q3","T3-2017",193.878,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2018","2018",199.736,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2018-Q2","T2-2018",199.648,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2018-Q1","T1-2018",200.051,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2018-Q4","T4-2018",201.311,,
"ITE2","Umbria","1","maschi","Y_GE15","15 anni e più","2018-Q3","T3-2018",197.932,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2013","2013",98.568,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2013-Q1","T1-2013",96.761,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2013-Q2","T2-2013",98.827,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2013-Q4","T4-2013",97.5,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2013-Q3","T3-2013",101.184,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2014","2014",100.644,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2014-Q2","T2-2014",103.799,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2014-Q1","T1-2014",94.243,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2014-Q4","T4-2014",99.779,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2014-Q3","T3-2014",104.756,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2015","2015",102.023,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2015-Q1","T1-2015",97.176,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2015-Q2","T2-2015",105.495,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2015-Q4","T4-2015",101.562,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2015-Q3","T3-2015",103.86,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2016","2016",105.849,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2016-Q2","T2-2016",110.183,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2016-Q1","T1-2016",101.385,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2016-Q4","T4-2016",105.182,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2016-Q3","T3-2016",106.644,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2017","2017",104.915,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2017-Q1","T1-2017",102.638,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2017-Q2","T2-2017",107.283,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2017-Q4","T4-2017",104.225,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2017-Q3","T3-2017",105.517,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2018","2018",107.29,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2018-Q2","T2-2018",109.169,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2018-Q1","T1-2018",104.517,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2018-Q4","T4-2018",108.685,,
"ITF2","Molise","9","totale","Y_GE15","15 anni e più","2018-Q3","T3-2018",106.788,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2013","2013",1158.371,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2013-Q1","T1-2013",1180.099,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2013-Q2","T2-2013",1173.244,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2013-Q4","T4-2013",1140.564,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2013-Q3","T3-2013",1139.576,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2014","2014",1143.699,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2014-Q2","T2-2014",1157.203,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2014-Q1","T1-2014",1148.478,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2014-Q4","T4-2014",1129.955,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2014-Q3","T3-2014",1139.16,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2015","2015",1171.287,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2015-Q1","T1-2015",1178.006,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2015-Q2","T2-2015",1189.824,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2015-Q4","T4-2015",1137.846,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2015-Q3","T3-2015",1179.472,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2016","2016",1194.438,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2016-Q2","T2-2016",1230.782,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2016-Q1","T1-2016",1145.027,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2016-Q4","T4-2016",1184.016,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2016-Q3","T3-2016",1217.926,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2017","2017",1198.295,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2017-Q1","T1-2017",1156.29,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2017-Q2","T2-2017",1214.269,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2017-Q4","T4-2017",1204.31,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2017-Q3","T3-2017",1218.31,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2018","2018",1219.576,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2018-Q2","T2-2018",1262.008,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2018-Q1","T1-2018",1167.744,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2018-Q4","T4-2018",1202.597,,
"ITF4","Puglia","9","totale","Y_GE15","15 anni e più","2018-Q3","T3-2018",1245.955,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2013","2013",546.33,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2013-Q1","T1-2013",550.524,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2013-Q2","T2-2013",548.332,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2013-Q4","T4-2013",533.764,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2013-Q3","T3-2013",552.701,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2014","2014",548.095,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2014-Q2","T2-2014",553.131,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2014-Q1","T1-2014",543.481,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2014-Q4","T4-2014",546.305,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2014-Q3","T3-2014",549.462,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2015","2015",565.051,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2015-Q1","T1-2015",556.618,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2015-Q2","T2-2015",568.061,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2015-Q4","T4-2015",561.247,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2015-Q3","T3-2015",574.278,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2016","2016",562.097,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2016-Q2","T2-2016",561.998,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2016-Q1","T1-2016",547.477,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2016-Q4","T4-2016",556.675,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2016-Q3","T3-2016",582.24,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2017","2017",562.179,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2017-Q1","T1-2017",531.601,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2017-Q2","T2-2017",568.224,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2017-Q4","T4-2017",547.991,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2017-Q3","T3-2017",600.901,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2018","2018",582.055,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2018-Q2","T2-2018",592.525,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2018-Q1","T1-2018",544.436,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2018-Q4","T4-2018",565.322,,
"ITG2","Sardegna","9","totale","Y_GE15","15 anni e più","2018-Q3","T3-2018",625.937,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2013","2013",1050.431,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2013-Q1","T1-2013",1024.909,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2013-Q2","T2-2013",1054.105,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2013-Q4","T4-2013",1053.152,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2013-Q3","T3-2013",1069.559,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2014","2014",1064.734,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2014-Q2","T2-2014",1070.469,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2014-Q1","T1-2014",1030.823,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2014-Q4","T4-2014",1067.767,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2014-Q3","T3-2014",1089.876,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2015","2015",1065.243,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2015-Q1","T1-2015",1040.531,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2015-Q2","T2-2015",1071.341,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2015-Q4","T4-2015",1071.028,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2015-Q3","T3-2015",1078.073,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2016","2016",1078.917,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2016-Q2","T2-2016",1083.089,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2016-Q1","T1-2016",1057.586,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2016-Q4","T4-2016",1089.14,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2016-Q3","T3-2016",1085.851,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2017","2017",1085.531,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2017-Q1","T1-2017",1072.893,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2017-Q2","T2-2017",1092.545,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2017-Q4","T4-2017",1090.29,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2017-Q3","T3-2017",1086.395,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2018","2018",1106.987,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2018-Q2","T2-2018",1114.218,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2018-Q1","T1-2018",1077.802,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2018-Q4","T4-2018",1111.903,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","2018-Q3","T3-2018",1124.026,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2013","2013",290.161,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2013-Q1","T1-2013",288.188,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2013-Q2","T2-2013",286.736,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2013-Q4","T4-2013",294.573,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2013-Q3","T3-2013",291.148,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2014","2014",286.127,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2014-Q2","T2-2014",276.762,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2014-Q1","T1-2014",281.523,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2014-Q4","T4-2014",295.474,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2014-Q3","T3-2014",290.75,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2015","2015",290.518,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2015-Q1","T1-2015",292.66,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2015-Q2","T2-2015",286.335,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2015-Q4","T4-2015",293.974,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2015-Q3","T3-2015",289.105,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2016","2016",292.182,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2016-Q2","T2-2016",299.497,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2016-Q1","T1-2016",289.433,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2016-Q4","T4-2016",288.848,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2016-Q3","T3-2016",290.949,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2017","2017",295.892,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2017-Q1","T1-2017",278.325,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2017-Q2","T2-2017",298.569,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2017-Q4","T4-2017",294.481,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2017-Q3","T3-2017",312.192,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2018","2018",302.91,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2018-Q2","T2-2018",309.571,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2018-Q1","T1-2018",305.064,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2018-Q4","T4-2018",302.434,,
"ITF1","Abruzzo","1","maschi","Y_GE15","15 anni e più","2018-Q3","T3-2018",294.571,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2013","2013",327.271,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2013-Q1","T1-2013",323.165,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2013-Q2","T2-2013",325.107,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2013-Q4","T4-2013",322.242,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2013-Q3","T3-2013",338.569,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2014","2014",330.909,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2014-Q2","T2-2014",318.259,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2014-Q1","T1-2014",322.891,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2014-Q4","T4-2014",337.54,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2014-Q3","T3-2014",344.946,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2015","2015",325.619,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2015-Q1","T1-2015",314.708,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2015-Q2","T2-2015",310.559,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2015-Q4","T4-2015",340.571,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2015-Q3","T3-2015",336.639,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2016","2016",330.99,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2016-Q2","T2-2016",333.796,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2016-Q1","T1-2016",319.198,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2016-Q4","T4-2016",335.618,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2016-Q3","T3-2016",335.347,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2017","2017",338.108,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2017-Q1","T1-2017",325.501,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2017-Q2","T2-2017",336.745,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2017-Q4","T4-2017",343.739,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2017-Q3","T3-2017",346.448,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2018","2018",347.864,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2018-Q2","T2-2018",349.711,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2018-Q1","T1-2018",328.316,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2018-Q4","T4-2018",350.527,,
"ITF6","Calabria","1","maschi","Y_GE15","15 anni e più","2018-Q3","T3-2018",362.901,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2013","2013",155.057,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2013-Q1","T1-2013",155.217,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2013-Q2","T2-2013",153.853,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2013-Q4","T4-2013",155.929,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2013-Q3","T3-2013",155.229,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2014","2014",154.331,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2014-Q2","T2-2014",150.969,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2014-Q1","T1-2014",154.106,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2014-Q4","T4-2014",161.159,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2014-Q3","T3-2014",151.09,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2015","2015",158.274,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2015-Q1","T1-2015",155.58,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2015-Q2","T2-2015",158.388,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2015-Q4","T4-2015",161.061,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2015-Q3","T3-2015",158.066,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2016","2016",156.837,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2016-Q2","T2-2016",156.818,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2016-Q1","T1-2016",156.884,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2016-Q4","T4-2016",159.613,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2016-Q3","T3-2016",154.034,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2017","2017",156.452,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2017-Q1","T1-2017",157.522,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2017-Q2","T2-2017",156.17,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2017-Q4","T4-2017",156.519,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2017-Q3","T3-2017",155.596,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2018","2018",155.264,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2018-Q2","T2-2018",158.239,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2018-Q1","T1-2018",154.336,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2018-Q4","T4-2018",155.834,,
"ITE2","Umbria","2","femmine","Y_GE15","15 anni e più","2018-Q3","T3-2018",152.647,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2013","2013",752.05,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2013-Q1","T1-2013",761.4,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2013-Q2","T2-2013",756.389,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2013-Q4","T4-2013",745.922,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2013-Q3","T3-2013",744.489,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2014","2014",742.175,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2014-Q2","T2-2014",737.075,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2014-Q1","T1-2014",737.734,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2014-Q4","T4-2014",745.966,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2014-Q3","T3-2014",747.927,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2015","2015",757.127,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2015-Q1","T1-2015",774.102,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2015-Q2","T2-2015",764.722,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2015-Q4","T4-2015",739.992,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2015-Q3","T3-2015",749.691,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2016","2016",769.951,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2016-Q2","T2-2016",802.863,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2016-Q1","T1-2016",752.502,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2016-Q4","T4-2016",758.999,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2016-Q3","T3-2016",765.439,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2017","2017",769.792,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2017-Q1","T1-2017",750.088,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2017-Q2","T2-2017",785.482,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2017-Q4","T4-2017",766.456,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2017-Q3","T3-2017",777.144,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2018","2018",777.054,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2018-Q2","T2-2018",795.971,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2018-Q1","T1-2018",743.021,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2018-Q4","T4-2018",767.085,,
"ITF4","Puglia","1","maschi","Y_GE15","15 anni e più","2018-Q3","T3-2018",802.138,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2013","2013",348.979,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2013-Q1","T1-2013",351.079,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2013-Q2","T2-2013",347.851,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2013-Q4","T4-2013",350.58,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2013-Q3","T3-2013",346.408,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2014","2014",348.726,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2014-Q2","T2-2014",345.373,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2014-Q1","T1-2014",346.374,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2014-Q4","T4-2014",355.12,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2014-Q3","T3-2014",348.035,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2015","2015",359.641,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2015-Q1","T1-2015",351.699,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2015-Q2","T2-2015",358.323,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2015-Q4","T4-2015",367.908,,
